Line No,Source,Address,Source_1,Warp Stall Sampling (All Samples),Warp Stall Sampling (Not-issued Samples),# Samples,Instructions Executed,Thread Instructions Executed,Predicated-On Thread Instructions Executed,Avg. Threads Executed,Avg. Predicated-On Threads Executed,Divergent Branches,Address Space,Access Operation,Access Size,L1 Tag Requests Global,L1 Conflicts Shared N-Way,L1 Wavefronts Shared Excessive,L1 Wavefronts Shared,L1 Wavefronts Shared Ideal,L2 Theoretical Sectors Global Excessive,L2 Theoretical Sectors Global,L2 Theoretical Sectors Global Ideal,L2 Theoretical Sectors Local,L2 Explicit Evict Policies,L2 Explicit Hit Policy Evict First,L2 Explicit Hit Policy Evict Last,L2 Explicit Hit Policy Evict Normal,L2 Explicit Hit Policy Evict Normal Demote,L2 Explicit Miss Policy Evict First,L2 Explicit Miss Policy Evict Normal,stall_barrier,stall_branch_resolving,stall_dispatch,stall_drain,stall_imc,stall_lg,stall_long_sb,stall_math,stall_membar,stall_mio,stall_misc,stall_no_inst,stall_not_selected,stall_selected,stall_short_sb,stall_sleep,stall_tex,stall_wait,stall_barrier (Not Issued),stall_branch_resolving (Not Issued),stall_dispatch (Not Issued),stall_drain (Not Issued),stall_imc (Not Issued),stall_lg (Not Issued),stall_long_sb (Not Issued),stall_math (Not Issued),stall_membar (Not Issued),stall_mio (Not Issued),stall_misc (Not Issued),stall_no_inst (Not Issued),stall_not_selected (Not Issued),stall_selected (Not Issued),stall_short_sb (Not Issued),stall_sleeping (Not Issued),stall_tex (Not Issued),stall_wait (Not Issued),Kernel_Name,VR_dispatch_id
83,d_output[i0] = (float)X * k_2powneg32;,-,-,5,3,5,80000,2560000,2560000,640,640,0,Global,Store,32,4000,0,0,0,0,0,16000,16000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",52
81,if (i0 < n_vectors),-,-,3,1,3,20000,640000,512000,160,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",52
78,g >>= 1;,-,-,4,3,4,56000,1792000,1792000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",52
77,X ^= mask & v[k];,-,-,104,45,104,980000,31360000,31360000,1120,1120,0,Shared,Load,32,0,1,0,28000,28000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,2,0,0,94,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,40,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",52
76,mask = -(g & 1);,-,-,18,9,18,140000,4480000,4480000,160,160,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",52
74,for (unsigned int k = 0; k < __ffs(stride) - 1; k++),-,-,77,37,77,832000,26624000,25728000,1184,1156,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,5,0,0,0,67,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,34,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",52
71,unsigned int X = 0;,-,-,3,2,3,16000,512000,512000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",52
70,unsigned int g = i0 ^ (i0 >> 1);,-,-,1,0,1,12000,384000,384000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",52
68,int stride = gridDim.x * blockDim.x;,-,-,2,1,2,24000,768000,768000,192,192,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",52
67,int i0 = threadIdx.x + blockIdx.x * blockDim.x;,-,-,37,34,37,36000,1152000,1152000,288,288,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",52
65,__syncthreads();,-,-,5,2,5,12000,384000,384000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",52
63,v[threadIdx.x] = d_directions[threadIdx.x];,-,-,13,11,13,51000,1632000,1632000,1632,1632,0,"Global,Shared","Load,Store",32(2),1000,1,0,1000,1000,0,4000,4000,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,4,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",52
61,if (threadIdx.x < n_directions),-,-,3,1,3,21000,672000,640000,192,184,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",52
58,d_output += n_vectors * blockIdx.y;,-,-,10,4,10,48000,1536000,1536000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",52
57,d_directions += n_directions * blockIdx.y;,-,-,3,2,3,48000,1536000,1536000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",52
51,"void sobolGPU_kernel(unsigned n_vectors, unsigned n_dimensions,",-,-,32,28,32,104000,3328000,3328000,832,832,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,18,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,16,0,0,7,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",52
95,},-,-,78,69,78,16000,512000,512000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,1,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,59,0,1,0,0,0,0,0,0,9,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",53
93,d_output[i] = (float)X * k_2powneg32;,-,-,62527,33126,62527,499936000,15997952000,15997952000,512,512,0,Global,Store,32,31246000,0,0,0,0,0,124984000,124984000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2211,0,0,0,0,846,4055,0,0,0,55415,0,0,0,0,0,0,0,2122,0,0,0,0,0,0,0,0,0,31004,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",53
92,X ^= v_log2stridem1 ^ v[c];,-,-,145482,78362,145482,1093610000,34995520000,34995520000,1120,1120,0,Shared,Load,32,0,1,0,31246000,31246000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2622,5262,0,0,0,0,2460,8568,5055,0,0,121515,0,0,0,0,0,0,1599,5040,0,0,0,0,0,0,3070,0,0,68653,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",53
91,unsigned int c = __ffs(~((i - stride) | v_stridemask)) - 1;,-,-,38822,20801,38822,312460000,9998720000,9998720000,320,320,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1510,0,0,0,0,0,1617,0,0,0,693,753,2370,0,0,0,31879,0,854,0,0,0,0,0,1528,0,0,0,408,0,0,0,0,0,18011,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",53
89,for (unsigned int i = i0 + stride; i < n_vectors; i += stride),-,-,62692,33344,62692,500000000,16000000000,15000128000,800,768,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1569,0,0,0,0,21,1950,0,0,0,0,893,4006,0,0,0,54253,0,895,0,0,0,0,17,1865,0,0,0,0,0,0,0,0,0,30567,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",53
87,unsigned int v_stridemask = stride - 1;,-,-,1,0,1,8000,256000,256000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",53
86,unsigned int v_log2stridem1 = v[__ffs(stride) - 2];,-,-,24,15,24,176000,5632000,5632000,1408,1408,0,Shared,Load,32,0,1,0,4000,4000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",53
83,d_output[i0] = (float)X * k_2powneg32;,-,-,3,2,3,80000,2560000,2560000,640,640,0,Global,Store,32,4000,0,0,0,0,0,16000,16000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",53
81,if (i0 < n_vectors),-,-,1,0,1,20000,640000,512000,160,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",53
78,g >>= 1;,-,-,8,4,8,56000,1792000,1792000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",53
77,X ^= mask & v[k];,-,-,125,61,125,980000,31360000,31360000,1120,1120,0,Shared,Load,32,0,1,0,28000,28000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,10,6,0,0,103,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,55,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",53
76,mask = -(g & 1);,-,-,8,3,8,140000,4480000,4480000,160,160,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",53
74,for (unsigned int k = 0; k < __ffs(stride) - 1; k++),-,-,85,39,85,832000,26624000,25728000,1184,1156,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1,0,4,0,0,0,72,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,33,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",53
71,unsigned int X = 0;,-,-,3,1,3,16000,512000,512000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",53
70,unsigned int g = i0 ^ (i0 >> 1);,-,-,0,0,0,12000,384000,384000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",53
68,int stride = gridDim.x * blockDim.x;,-,-,0,0,0,24000,768000,768000,192,192,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",53
67,int i0 = threadIdx.x + blockIdx.x * blockDim.x;,-,-,41,34,41,36000,1152000,1152000,288,288,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",53
65,__syncthreads();,-,-,0,0,0,12000,384000,384000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",53
63,v[threadIdx.x] = d_directions[threadIdx.x];,-,-,9,8,9,51000,1632000,1632000,1632,1632,0,"Global,Shared","Load,Store",32(2),1000,1,0,1000,1000,0,4000,4000,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",53
61,if (threadIdx.x < n_directions),-,-,2,1,2,21000,672000,640000,192,184,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",53
58,d_output += n_vectors * blockIdx.y;,-,-,12,5,12,48000,1536000,1536000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",53
57,d_directions += n_directions * blockIdx.y;,-,-,4,3,4,48000,1536000,1536000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",53
51,"void sobolGPU_kernel(unsigned n_vectors, unsigned n_dimensions,",-,-,35,31,35,104000,3328000,3328000,832,832,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,24,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,23,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",53
95,},-,-,91,81,91,16000,512000,512000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,2,0,1,0,0,0,0,77,0,0,0,0,1,0,0,0,10,0,2,0,1,0,0,0,0,70,0,0,0,0,0,0,0,0,8,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",54
93,d_output[i] = (float)X * k_2powneg32;,-,-,62517,33303,62517,499936000,15997952000,15997952000,512,512,0,Global,Store,32,31246000,0,0,0,0,0,124984000,124984000,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,2122,0,0,0,0,881,3958,0,0,0,55555,0,0,1,0,0,0,0,2054,0,0,0,0,0,0,0,0,0,31248,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",54
92,X ^= v_log2stridem1 ^ v[c];,-,-,145931,78302,145931,1093610000,34995520000,34995520000,1120,1120,0,Shared,Load,32,0,1,0,31246000,31246000,0,0,0,0,,0,0,0,0,0,0,0,0,2,0,0,0,2554,5313,0,0,0,0,2420,8704,5273,0,0,121665,0,0,2,0,0,0,1524,5099,0,0,0,0,0,0,3200,0,0,68477,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",54
91,unsigned int c = __ffs(~((i - stride) | v_stridemask)) - 1;,-,-,38325,20511,38325,312460000,9998720000,9998720000,320,320,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1469,0,0,0,0,0,1523,0,0,0,667,731,2416,0,0,0,31519,0,845,0,0,0,0,0,1455,0,0,0,389,0,0,0,0,0,17822,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",54
89,for (unsigned int i = i0 + stride; i < n_vectors; i += stride),-,-,62552,33168,62552,500000000,16000000000,15000128000,800,768,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1494,1,0,0,0,28,1943,0,0,0,0,855,3952,0,0,0,54279,0,844,1,0,0,0,21,1884,0,0,0,0,0,0,0,0,0,30418,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",54
87,unsigned int v_stridemask = stride - 1;,-,-,3,1,3,8000,256000,256000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",54
86,unsigned int v_log2stridem1 = v[__ffs(stride) - 2];,-,-,20,11,20,176000,5632000,5632000,1408,1408,0,Shared,Load,32,0,1,0,4000,4000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",54
83,d_output[i0] = (float)X * k_2powneg32;,-,-,7,3,7,80000,2560000,2560000,640,640,0,Global,Store,32,4000,0,0,0,0,0,16000,16000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",54
81,if (i0 < n_vectors),-,-,3,0,3,20000,640000,512000,160,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",54
78,g >>= 1;,-,-,3,0,3,56000,1792000,1792000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",54
77,X ^= mask & v[k];,-,-,114,54,114,980000,31360000,31360000,1120,1120,0,Shared,Load,32,0,1,0,28000,28000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,7,3,0,0,100,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,49,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",54
76,mask = -(g & 1);,-,-,14,8,14,140000,4480000,4480000,160,160,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",54
74,for (unsigned int k = 0; k < __ffs(stride) - 1; k++),-,-,92,45,92,832000,26624000,25728000,1184,1156,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,87,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,42,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",54
71,unsigned int X = 0;,-,-,2,1,2,16000,512000,512000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",54
70,unsigned int g = i0 ^ (i0 >> 1);,-,-,1,1,1,12000,384000,384000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",54
68,int stride = gridDim.x * blockDim.x;,-,-,7,4,7,24000,768000,768000,192,192,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",54
67,int i0 = threadIdx.x + blockIdx.x * blockDim.x;,-,-,33,28,33,36000,1152000,1152000,288,288,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",54
65,__syncthreads();,-,-,1,1,1,12000,384000,384000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",54
63,v[threadIdx.x] = d_directions[threadIdx.x];,-,-,10,10,10,51000,1632000,1632000,1632,1632,0,"Global,Shared","Load,Store",32(2),1000,1,0,1000,1000,0,4000,4000,0,,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,4,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",54
61,if (threadIdx.x < n_directions),-,-,5,2,5,21000,672000,640000,192,184,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",54
58,d_output += n_vectors * blockIdx.y;,-,-,5,2,5,48000,1536000,1536000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",54
57,d_directions += n_directions * blockIdx.y;,-,-,4,0,4,48000,1536000,1536000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",54
51,"void sobolGPU_kernel(unsigned n_vectors, unsigned n_dimensions,",-,-,34,28,34,104000,3328000,3328000,832,832,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,24,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,22,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",54
95,},-,-,145,125,145,16000,512000,512000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,4,0,0,0,0,0,0,119,0,0,0,0,2,0,0,0,20,0,4,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,18,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",55
93,d_output[i] = (float)X * k_2powneg32;,-,-,125128,66857,125128,499936000,15997952000,15997952000,512,512,0,Global,Store,32,31246000,0,0,0,0,0,124984000,124984000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,4394,0,0,0,0,1666,7883,0,0,0,111185,0,0,0,0,0,0,0,4235,0,0,0,0,0,0,0,0,0,62622,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",55
92,X ^= v_log2stridem1 ^ v[c];,-,-,291465,156531,291465,1093610000,34995520000,34995520000,1120,1120,0,Shared,Load,32,0,1,0,31246000,31246000,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,5242,10590,0,0,0,0,4759,17614,10082,0,0,243175,0,0,2,0,0,0,3185,10185,0,0,0,0,0,0,6085,0,0,137074,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",55
91,unsigned int c = __ffs(~((i - stride) | v_stridemask)) - 1;,-,-,77319,41038,77319,312460000,9998720000,9998720000,320,320,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,2994,0,0,0,0,0,3098,0,0,0,1378,1488,5117,0,0,0,63244,0,1746,0,0,0,0,0,2950,0,0,0,784,0,0,0,0,0,35558,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",55
