"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Occupancy","","","","AchievedOccupancy","OPT","The difference between calculated theoretical (75.0%) and measured achieved occupancy (48.4%) can be the result of warp scheduling overheads or workload imbalances during the kernel execution. Load imbalances can occur between warps within a block as well as across blocks of the same kernel. See the CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#occupancy) for more details on optimizing occupancy.","global","25.24"
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Occupancy","","","","TheoreticalOccupancy","OPT","The 12.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 16. This kernel's theoretical occupancy (75.0%) is limited by the number of required registers.","global","25"
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","GPU and Memory Workload Distribution","Average DRAM Active Cycles","cycle","3,107,690",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","GPU and Memory Workload Distribution","Total DRAM Elapsed Cycles","cycle","764,834,304",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","12,700,422.76",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","1,506,326,598",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","11,916,847.78",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","GPU and Memory Workload Distribution","Total L2 Elapsed Cycles","cycle","1,043,694,320",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","12,700,422.76",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","GPU and Memory Workload Distribution","Total SM Elapsed Cycles","cycle","1,506,326,598",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","12,690,143.54",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","GPU and Memory Workload Distribution","Total SMSP Elapsed Cycles","cycle","6,025,306,392",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Source Counters","Branch Instructions Ratio","%","0.08",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Source Counters","Branch Instructions","inst","218,996,000",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Source Counters","Branch Efficiency","%","100",
"0","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","Source Counters","Avg. Divergent Branches","","0",
"1","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","GPU Speed Of Light Throughput","DRAM Frequency","Ghz","1.59",
"1","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","GPU Speed Of Light Throughput","SM Frequency","Ghz","1.10",
"1","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","13,260,132",
"1","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","GPU Speed Of Light Throughput","Memory Throughput","%","16.26",
"1","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","GPU Speed Of Light Throughput","DRAM Throughput","%","16.26",
"1","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","GPU Speed Of Light Throughput","Duration","ms","11.99",
"1","205488","SobolQRNG","127.0.0.1","sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)","1","7","(128, 1, 1)","(1, 1000, 1)","0","9.0","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","8.63",
